age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
30,63,13,11,41,61,29,76,39,0,0,35,73
34,57,15,13,44,16,46,3,19,0,0,40,53
29,64,10,9,41,17,29,76,39,0,0,70,73
34,64,14,10,41,16,29,76,39,0,0,30,73
58,57,10,9,41,38,29,76,39,0,0,40,73
25,57,10,9,65,9,51,76,39,0,0,40,43
34,57,10,9,41,58,29,76,39,0,0,60,53
67,57,10,9,41,61,29,76,39,0,0,10,73
23,63,13,11,44,9,46,76,39,0,0,50,73
17,57,8,7,44,61,51,76,19,0,0,20,73
43,57,15,13,41,16,29,76,39,0,0,40,73
26,57,10,9,44,49,51,76,39,0,0,40,73
34,57,10,9,65,0,74,76,19,0,0,40,73
21,57,14,10,44,25,51,76,39,0,0,40,73
37,18,10,9,11,9,46,76,39,0,0,40,73
64,64,7,6,41,58,29,76,39,0,0,10,73
21,57,10,9,44,17,51,76,39,0,0,24,73
37,57,14,10,41,9,29,76,39,0,0,40,73
46,57,14,10,44,0,51,76,19,0,0,40,73
38,57,15,13,41,16,29,76,39,0,0,55,73
30,57,8,7,42,25,46,1,39,0,0,40,43
22,57,14,10,44,61,51,76,39,0,0,20,73
22,57,10,9,44,69,46,76,19,0,0,40,73
29,57,15,13,41,69,29,76,39,0,0,40,73
41,67,13,11,41,58,29,76,39,0,0,35,73
37,57,12,12,11,58,74,76,39,0,0,25,73
41,18,15,13,41,0,29,76,39,0,0,40,73
55,67,14,10,41,0,78,76,19,0,0,37,73
28,57,10,9,44,69,46,3,39,0,0,50,73
31,37,11,15,41,58,29,76,39,0,0,40,73
28,57,8,7,11,49,74,76,19,0,0,40,73
38,18,14,10,11,16,74,76,19,0,0,38,73
30,18,15,13,41,58,29,76,39,0,0,40,73
26,57,14,10,44,25,51,4,19,0,0,20,73
40,57,13,11,11,9,74,76,39,0,0,50,73
30,57,13,11,41,69,78,76,19,0,0,35,21
28,57,2,2,44,17,74,76,39,0,0,77,43
31,64,10,9,41,16,29,76,39,0,0,40,73
23,57,9,8,44,49,46,76,19,0,0,30,73
28,57,15,13,41,58,29,76,39,0,0,40,73
40,57,12,12,41,61,29,76,39,0,0,52,73
17,57,7,6,44,49,51,76,19,0,0,14,73
30,37,15,13,41,59,29,76,39,0,0,72,73
38,57,14,10,41,9,29,4,39,0,0,40,73
52,64,10,9,41,71,29,76,39,0,0,22,73
32,57,14,10,65,38,74,4,19,0,0,70,73
42,57,12,12,41,69,29,76,39,0,0,40,73
46,37,10,9,41,38,29,4,39,0,0,40,73
20,57,10,9,44,0,51,76,19,0,0,10,73
44,64,11,15,41,58,29,76,39,0,0,70,73
45,57,15,13,41,0,29,76,39,0,0,15,73
34,57,13,11,11,69,46,76,19,0,0,64,73
49,57,10,9,41,61,29,76,39,0,0,40,73
64,57,8,7,77,17,74,76,19,0,0,40,73
24,57,9,8,41,38,29,76,39,0,0,40,73
50,57,10,9,41,9,29,76,39,0,0,44,73
44,57,10,9,41,25,29,4,39,0,0,40,73
30,57,15,13,44,9,51,76,39,0,0,10,73
25,64,15,13,44,0,46,4,19,0,0,20,73
44,57,15,13,41,16,29,3,39,0,0,40,73
51,57,14,10,41,58,29,76,39,0,0,45,73
47,57,9,8,44,0,48,4,19,0,0,40,73
34,57,10,9,44,49,51,76,19,0,0,40,73
36,57,10,9,41,61,29,76,39,0,0,60,73
52,57,2,2,41,16,29,76,39,0,0,50,73
62,37,13,11,11,0,46,4,19,0,0,40,73
22,37,10,9,44,25,51,4,39,0,0,40,73
57,18,13,11,44,69,46,76,39,0,0,40,73
30,57,15,13,44,38,46,76,19,0,0,40,73
52,18,15,13,41,16,29,76,39,0,0,45,73
23,57,14,10,44,61,51,76,19,0,0,28,73
32,57,15,13,41,61,29,4,39,0,0,40,73
39,57,14,10,41,16,78,76,19,0,0,35,60
46,64,15,13,41,17,29,76,39,0,0,40,73
36,57,10,9,65,0,46,76,39,0,0,40,8
36,57,14,10,11,9,74,76,39,0,0,40,73
32,57,14,10,41,9,29,76,39,0,0,40,73
40,57,10,9,41,61,29,76,39,0,0,24,73
46,57,11,15,44,16,46,76,39,0,0,50,73
52,57,14,10,11,61,46,76,39,0,0,50,73
25,37,15,13,44,58,46,4,19,0,0,40,73
33,64,10,9,41,61,29,76,39,0,0,60,73
25,57,15,13,41,58,29,76,39,0,0,45,73
29,57,10,9,44,0,74,76,39,0,0,35,43
20,57,14,10,44,61,51,3,39,0,0,30,53
48,67,16,14,65,58,46,76,39,0,0,60,73
46,57,10,9,11,69,46,76,19,0,0,43,73
29,57,14,10,44,0,46,76,19,0,0,40,73
29,57,14,10,41,59,29,76,39,0,0,45,73
44,57,15,13,41,16,29,76,39,0,0,45,73
29,57,7,6,44,9,46,76,39,0,0,48,73
37,57,15,13,41,16,29,76,39,0,0,50,73
40,67,17,16,44,58,46,4,19,0,0,40,73
21,57,14,10,44,25,51,76,39,0,0,25,73
24,18,15,13,44,16,46,76,39,0,0,40,73
23,57,15,13,44,61,46,76,39,0,0,55,73
46,57,7,6,11,9,46,76,39,0,0,40,73
25,57,3,3,44,38,48,76,39,0,0,40,43
31,57,10,9,11,61,46,76,19,0,0,32,73
64,64,5,4,41,9,29,76,39,0,0,20,73
39,57,9,8,44,25,46,76,39,0,0,40,73
26,57,10,9,44,0,46,76,19,0,0,40,73
40,67,15,13,44,58,74,76,19,0,0,20,73
52,63,11,15,41,16,29,76,39,0,0,40,73
31,63,10,9,44,9,46,76,39,0,0,44,73
60,57,12,12,11,49,46,76,19,0,0,40,73
48,57,12,12,41,71,29,76,39,0,0,45,73
68,63,10,9,77,49,74,76,19,0,0,15,73
45,63,14,10,41,61,29,76,39,0,0,30,73
30,64,12,12,44,9,51,76,39,0,0,40,73
19,57,14,10,44,49,51,76,39,0,0,35,73
21,57,14,10,44,0,51,76,19,0,0,40,73
19,57,10,9,44,17,51,76,19,0,0,40,73
21,63,14,10,44,16,46,76,39,0,0,40,73
22,57,8,7,44,0,46,76,39,0,0,40,73
21,57,14,10,44,0,51,76,19,0,0,10,73
19,57,10,9,44,25,51,76,39,0,0,16,73
70,63,10,9,41,16,29,76,39,0,0,16,73
46,18,13,11,65,69,46,47,19,0,0,30,73
41,37,16,14,41,16,29,76,39,0,0,40,73
42,67,14,10,41,59,29,76,39,0,0,40,73
34,57,14,10,65,9,46,76,39,0,0,45,73
34,64,8,7,41,9,29,76,39,0,0,40,73
60,57,10,9,41,58,29,76,39,0,0,30,73
24,57,15,13,44,16,51,4,19,0,0,40,73
48,57,6,5,77,71,74,76,39,0,0,40,73
51,57,5,4,41,59,29,76,39,0,0,40,73
19,57,14,10,44,61,46,76,19,0,0,30,73
24,57,15,13,44,61,46,76,39,0,0,47,73
57,67,17,16,11,58,46,76,39,0,0,60,73
17,64,7,6,44,17,51,76,39,0,0,35,73
56,57,6,5,77,38,74,76,19,0,0,40,73
34,57,10,9,41,38,29,76,39,0,0,40,73
23,67,10,9,44,49,51,4,39,0,0,40,73
17,57,9,8,44,25,51,76,39,0,0,15,73
38,57,12,12,11,16,74,4,19,0,0,40,73
29,57,10,9,42,59,46,76,39,0,0,40,73
25,57,13,11,41,16,29,76,39,0,0,75,73
38,57,15,13,44,49,46,76,39,0,0,40,73
50,57,7,6,65,0,74,76,19,0,0,40,73
27,57,14,10,44,61,46,76,39,0,0,50,73
42,64,15,13,41,61,29,76,39,0,0,45,73
47,57,10,9,41,49,78,76,19,0,0,30,73
39,37,10,9,11,25,46,76,39,0,0,40,73
25,57,15,13,44,16,46,76,39,0,0,35,73
20,57,14,10,44,0,51,76,19,0,0,15,73
39,57,6,5,41,25,29,76,39,0,0,43,43
27,57,15,13,44,58,46,76,19,0,0,55,73
56,64,10,9,41,9,29,76,39,0,0,55,73
40,57,10,9,41,0,78,76,19,0,0,40,73
25,57,12,12,44,9,46,76,39,0,0,45,73
47,67,15,13,41,16,29,76,39,0,0,40,73
32,57,14,10,11,9,51,76,39,0,0,40,73
25,57,14,10,44,61,46,76,39,0,0,30,73
38,57,15,13,11,16,46,76,39,0,0,40,73
53,57,14,10,41,61,29,76,39,0,0,40,73
39,57,15,13,41,16,29,76,39,0,0,45,73
56,57,15,13,11,49,46,76,19,0,0,32,73
36,64,13,11,41,17,29,76,39,0,0,60,73
21,57,14,10,44,9,51,76,19,0,0,40,73
24,57,14,10,44,61,46,4,39,0,0,40,34
29,57,5,4,11,9,74,76,19,0,0,55,73
52,57,10,9,65,0,48,76,19,0,0,40,73
28,37,14,10,44,0,51,76,19,0,0,16,73
36,37,14,10,41,69,29,76,39,0,0,42,73
34,57,14,10,41,9,29,76,39,0,0,40,73
29,57,14,10,11,9,51,76,39,0,0,40,73
22,57,12,12,44,0,51,76,19,0,0,20,73
24,37,15,13,44,58,51,76,19,0,0,50,73
31,57,14,10,65,61,74,76,19,0,0,40,43
50,57,16,14,11,61,46,76,19,0,0,50,73
22,57,10,9,44,9,74,76,19,0,0,36,43
31,57,8,7,42,61,51,3,19,0,0,40,30
32,64,15,13,11,58,48,76,39,0,0,35,73
51,64,12,12,65,61,46,4,39,0,0,30,73
36,57,12,12,41,61,29,76,39,0,0,60,73
70,57,7,6,41,25,29,76,39,0,0,32,73
36,57,10,9,11,16,46,76,19,0,0,40,73
28,57,10,9,44,16,46,76,19,0,0,50,73
49,57,10,9,41,38,29,76,39,0,0,45,73
30,57,15,13,41,0,29,76,39,0,0,40,73
44,63,14,10,11,38,46,76,39,0,0,60,73
34,57,15,13,44,61,46,76,19,0,0,35,73
45,57,12,12,77,69,74,76,39,0,0,40,73
51,57,10,9,41,9,29,76,39,0,0,40,73
22,57,13,11,44,0,51,76,19,0,0,40,73
59,57,10,9,77,16,74,76,19,0,0,50,73
18,64,8,7,44,49,51,76,19,0,0,4,73
66,57,3,3,42,25,74,76,19,0,0,40,60
57,57,10,9,41,9,29,76,39,0,0,40,73
45,57,17,16,41,58,29,76,39,0,0,40,54
61,57,14,10,44,69,51,76,39,0,0,16,73
26,18,11,15,41,58,29,76,39,0,0,60,8
51,57,10,9,42,9,46,76,39,0,0,40,73
32,57,10,9,41,0,78,4,19,0,0,40,73
19,57,9,8,44,49,51,76,39,0,0,16,73
29,57,10,9,41,38,29,76,39,0,0,40,73
44,57,10,9,41,71,29,76,39,0,0,40,73
38,57,16,14,41,16,29,76,39,0,0,60,10
24,57,15,13,44,61,51,76,39,0,0,40,73
21,57,14,10,44,16,46,76,39,0,0,40,73
57,57,10,9,41,49,29,76,39,0,0,30,73
36,57,14,10,44,38,51,76,39,0,0,40,73
26,57,15,13,44,0,46,76,39,0,0,45,73
62,57,8,7,65,49,46,4,19,0,0,21,73
54,18,15,13,11,16,46,76,39,0,0,40,73
33,57,15,13,11,16,46,76,19,0,0,40,73
61,57,10,9,41,58,29,76,39,0,0,30,73
22,57,10,9,44,49,46,76,19,0,0,45,73
30,37,14,10,41,9,29,76,39,0,0,40,73
38,37,15,13,41,59,29,3,39,0,0,40,53
36,57,10,9,11,58,51,76,19,0,0,40,73
37,57,15,13,41,58,29,76,39,0,0,55,73
58,63,10,9,41,61,29,76,39,0,0,55,73
25,57,10,9,44,9,51,76,39,0,0,37,73
36,57,10,9,41,9,29,76,39,0,0,50,73
25,57,10,9,44,0,74,76,19,0,0,40,43
28,57,14,10,41,0,29,76,39,0,0,40,73
46,57,7,6,41,71,29,76,39,0,0,40,73
42,64,10,9,11,9,46,76,39,0,0,40,73
21,57,10,9,44,49,46,76,19,0,0,30,73
37,57,10,9,41,71,29,76,39,0,0,40,73
36,57,10,9,11,9,74,76,39,0,0,40,73
23,57,15,13,44,61,46,76,19,0,0,40,73
50,57,12,12,41,0,29,76,39,0,0,60,8
37,18,10,9,44,16,74,4,19,0,0,40,73
32,57,10,9,44,9,46,76,39,0,0,40,73
56,57,10,9,41,61,78,76,19,0,0,4,73
40,57,7,6,11,38,46,4,19,0,0,40,73
46,57,14,10,11,56,74,76,19,0,0,30,73
21,57,13,11,44,0,51,76,19,0,0,40,73
51,57,10,9,41,38,29,4,39,0,0,40,73
19,63,10,9,44,61,51,76,39,0,0,40,73
36,57,14,10,11,69,74,76,19,0,0,40,73
55,64,14,10,41,16,29,4,39,0,0,25,73
51,67,15,13,77,0,46,76,39,0,0,40,73
33,57,8,7,41,25,29,76,39,0,0,50,73
28,64,13,11,41,17,29,76,39,0,0,60,73
45,57,6,5,41,71,29,76,39,0,0,40,73
50,63,14,10,41,9,29,76,39,0,0,70,73
38,57,10,9,41,38,29,76,39,0,0,40,73
36,57,10,9,44,9,51,4,39,0,0,30,73
23,57,14,10,44,16,51,47,39,0,0,24,52
33,57,14,10,11,61,46,76,19,0,0,25,73
40,37,15,13,41,58,29,76,39,0,0,40,73
23,57,10,9,41,38,29,47,39,0,0,40,43
41,57,10,9,65,49,46,76,19,0,0,40,73
43,57,15,13,11,0,46,76,19,0,0,40,73
40,64,12,12,11,58,46,76,19,0,0,50,73
22,64,10,9,44,17,51,76,39,0,0,40,73
39,57,10,9,11,0,46,76,19,0,0,40,73
60,63,10,9,11,9,46,76,39,0,0,40,73
22,57,10,9,44,0,74,76,19,0,0,40,43
30,57,15,13,44,58,51,76,19,0,0,37,73
43,64,10,9,11,49,74,76,39,0,0,45,73
50,57,15,13,44,16,46,76,39,0,0,40,73
46,57,10,9,11,69,46,76,19,0,0,30,73
40,57,14,10,11,25,46,76,39,0,0,40,73
37,57,14,10,41,0,29,4,39,0,0,40,34
57,57,14,10,65,61,46,76,19,0,0,40,73
28,57,13,11,44,69,46,4,19,0,0,40,73
57,37,10,9,41,71,29,76,39,0,0,25,73
61,57,9,8,77,38,74,76,19,0,0,40,33
31,57,3,3,44,17,51,76,39,0,0,25,43
47,57,10,9,41,9,29,4,39,0,0,40,73
62,64,10,9,41,71,29,76,39,0,0,30,73
43,57,14,10,11,9,74,76,39,0,0,42,73
44,57,10,9,41,9,78,76,19,0,0,40,73
42,57,13,11,41,71,29,76,39,0,0,48,73
42,57,10,9,41,38,78,76,19,0,0,40,73
46,57,14,10,41,61,29,76,39,0,0,50,73
35,57,14,10,41,9,29,76,39,0,0,50,73
61,57,15,13,41,61,29,76,39,0,0,40,73
46,63,16,14,41,16,78,76,19,0,0,50,73
41,37,16,14,11,58,74,76,19,0,0,55,73
51,57,15,13,44,0,74,76,39,0,0,20,73
51,37,12,12,41,58,29,76,39,0,0,60,73
26,57,12,12,44,49,46,76,39,0,0,40,73
44,57,10,9,41,9,29,76,39,0,0,40,73
22,57,14,10,44,0,51,76,39,0,0,40,73
42,64,15,13,41,17,29,76,39,0,0,45,73
49,57,14,10,65,16,46,76,19,0,0,45,73
33,57,7,6,41,38,29,76,39,0,0,40,73
48,57,12,12,41,71,29,76,39,0,0,44,73
32,18,11,15,41,58,29,76,39,0,0,40,73
52,57,10,9,11,71,46,76,39,0,0,45,73
58,57,15,13,41,0,29,76,39,0,0,40,43
40,57,10,9,65,0,74,76,19,0,0,37,73
43,37,10,9,11,59,74,76,19,0,0,40,73
42,64,11,15,11,58,74,76,39,0,0,60,73
35,57,12,12,41,49,78,76,19,0,0,35,73
51,64,8,7,41,17,29,76,39,0,0,45,73
38,57,10,9,11,38,48,76,19,0,0,40,73
33,57,10,9,41,9,29,76,39,0,0,40,73
32,57,15,13,44,58,46,76,19,0,0,50,73
45,57,14,10,41,61,29,76,39,0,0,60,73
35,57,10,9,11,9,46,76,39,0,0,40,73
60,57,16,14,41,0,29,3,39,0,0,50,66
40,57,17,16,41,58,29,76,39,0,0,40,73
51,57,12,12,11,58,46,76,19,0,0,40,73
26,57,10,9,44,38,46,76,39,0,0,40,73
20,57,14,10,44,17,51,76,39,0,0,60,73
25,57,14,10,44,9,51,76,19,0,0,50,73
35,57,15,13,41,16,29,76,39,0,0,55,73
43,64,14,10,11,0,74,76,19,0,0,36,73
19,57,10,9,44,38,51,76,39,0,0,40,73
24,57,14,10,44,49,74,4,19,0,0,35,73
33,64,10,9,41,9,29,76,39,0,0,40,73
34,57,8,7,41,38,51,76,19,0,0,40,73
41,57,10,9,65,49,74,4,19,0,0,20,73
24,57,10,9,44,49,51,76,39,0,0,40,73
28,57,14,10,44,61,48,76,19,0,0,40,73
42,64,15,13,41,17,29,76,39,0,0,65,73
33,57,10,9,41,16,29,76,39,0,0,40,73
70,57,10,9,41,16,29,76,39,0,0,30,73
51,57,10,9,41,71,29,76,39,0,0,40,73
47,57,10,9,41,9,29,76,39,0,0,40,73
66,57,7,6,77,71,46,76,19,0,0,11,73
46,37,16,14,11,58,74,76,19,0,0,50,6
39,57,15,13,41,58,29,76,39,0,0,55,73
54,57,7,6,41,38,29,76,39,0,0,40,73
42,63,16,14,41,16,29,76,39,0,0,40,73
49,57,10,9,41,9,29,76,39,0,0,45,73
38,57,10,9,44,9,46,76,39,0,0,36,73
37,57,11,15,41,58,29,76,39,0,0,50,73
61,18,14,10,41,58,29,76,39,0,0,40,73
34,67,14,10,41,16,29,76,39,0,0,38,73
23,57,6,5,44,38,48,76,39,0,0,35,43
27,57,7,6,44,49,46,76,39,0,0,40,73
41,57,10,9,41,0,78,76,19,0,0,40,73
33,37,15,13,44,58,46,76,19,0,0,50,73
60,57,10,9,11,49,74,4,19,0,0,38,73
21,57,10,9,44,9,46,76,39,0,0,35,73
43,18,16,14,11,59,46,76,39,0,0,60,73
35,18,15,13,44,58,51,76,19,0,0,40,73
25,57,15,13,44,58,51,76,39,0,0,70,73
29,57,10,9,44,49,51,76,39,0,0,40,73
39,37,16,14,11,58,74,76,19,0,0,40,73
21,57,13,11,44,49,51,76,19,0,0,40,73
42,57,10,9,41,9,29,76,39,0,0,40,73
24,57,16,14,44,58,46,76,19,0,0,40,73
41,67,10,9,11,16,74,76,19,0,0,45,73
38,37,10,9,41,59,29,3,39,0,0,54,73
51,63,10,9,41,16,29,76,39,0,0,70,73
24,57,10,9,41,38,29,76,39,0,0,50,73
38,57,8,7,41,9,29,76,39,0,0,45,73
43,57,13,11,41,9,29,76,39,0,0,40,73
30,57,10,9,41,38,29,76,39,0,0,44,73
34,57,10,9,11,25,51,76,19,0,0,40,73
41,57,15,13,41,71,29,76,39,0,0,48,6
63,57,10,9,11,16,46,76,19,0,0,40,73
32,64,14,10,41,9,29,76,39,0,0,30,73
21,57,3,3,41,49,29,76,39,0,0,40,43
49,18,14,10,41,16,29,76,39,0,0,40,73
74,57,10,9,11,25,46,76,19,0,0,16,73
44,67,16,14,41,0,29,76,39,0,0,40,73
51,57,3,3,41,9,48,76,19,0,0,40,73
33,57,14,10,41,71,29,4,39,0,0,40,73
33,57,14,10,44,16,46,76,39,0,0,40,73
36,57,15,13,41,16,29,76,39,0,0,45,73
47,57,8,7,41,38,78,4,19,0,0,40,73
19,57,10,9,44,61,51,76,19,0,0,12,73
28,57,10,9,41,0,29,76,39,0,0,40,73
27,57,10,9,44,25,46,4,39,0,0,40,73
35,57,15,13,44,16,46,76,19,0,0,45,73
46,57,15,13,41,16,29,76,39,0,0,44,73
26,57,13,11,11,9,51,76,39,0,0,40,73
47,37,15,13,41,58,29,76,39,0,0,40,73
66,64,6,5,41,17,29,76,39,0,0,25,73
42,57,14,10,11,58,46,76,39,0,0,40,73
18,57,10,9,44,0,51,76,19,0,0,25,73
54,57,10,9,77,49,46,76,19,0,0,15,73
44,57,14,10,11,61,74,76,39,0,0,55,73
38,57,14,10,44,49,46,76,39,0,0,40,73
34,57,10,9,41,17,29,76,39,0,0,50,73
31,57,14,10,44,0,48,76,39,0,0,40,73
21,57,7,6,44,49,51,4,39,0,0,25,73
34,57,15,13,11,58,74,76,19,0,0,40,73
35,57,15,13,44,25,46,4,39,0,0,40,73
49,57,14,10,77,16,46,76,19,0,0,40,73
43,18,15,13,41,58,29,76,39,0,0,40,73
47,64,15,13,77,16,74,3,19,0,0,60,70
34,57,15,13,44,58,46,76,19,0,0,36,73
20,57,14,10,11,49,51,76,19,0,0,29,73
37,63,16,14,41,16,29,76,39,0,0,70,73
52,57,7,6,41,9,29,76,39,0,0,40,73
47,57,15,13,41,16,29,76,39,0,0,40,73
23,37,15,13,44,58,46,76,19,0,0,35,73
32,57,5,4,41,38,29,76,39,0,0,40,73
27,57,15,13,44,58,46,76,19,0,0,48,73
51,64,14,10,41,17,29,76,39,0,0,75,73
43,64,10,9,41,9,29,76,39,0,0,60,73
38,57,14,10,41,58,29,76,39,0,0,40,73
20,57,10,9,44,61,74,76,39,0,0,40,73
46,64,15,13,41,9,29,76,39,0,0,40,73
52,67,8,7,41,71,29,76,39,0,0,40,73
18,57,6,5,44,38,51,76,39,0,0,40,43
37,57,14,10,41,38,29,76,39,0,0,40,73
41,57,3,3,11,49,74,76,19,0,0,40,60
29,57,12,12,11,58,74,76,19,0,0,35,73
26,37,15,13,44,58,46,76,19,0,0,40,73
58,57,15,13,41,38,29,76,39,0,0,40,73
57,57,14,10,41,9,29,76,39,0,0,40,73
32,57,14,10,44,49,46,76,39,0,0,50,73
45,18,15,13,44,16,46,76,19,0,0,40,73
19,57,14,10,44,61,51,76,19,0,0,25,73
40,67,13,11,41,38,29,76,39,0,0,38,73
43,37,10,9,11,69,46,4,19,0,0,40,73
47,57,14,10,41,58,29,76,39,0,0,40,73
21,57,14,10,44,0,51,76,39,0,0,40,73
56,57,16,14,41,58,29,76,39,0,0,40,73
31,37,10,9,44,59,46,4,39,0,0,40,73
37,64,10,9,41,9,29,76,39,0,0,40,73
25,37,13,11,44,59,51,76,39,0,0,30,73
32,57,12,12,44,0,51,76,39,0,0,30,73
25,57,10,9,41,71,29,76,39,0,0,40,73
30,57,14,10,44,61,46,76,19,0,0,48,73
52,37,15,13,41,0,78,76,19,0,0,40,73
24,57,1,1,44,17,46,76,39,0,0,36,43
60,37,13,11,11,58,74,76,39,0,0,40,73
28,63,15,13,41,58,29,76,39,0,0,50,73
38,67,15,13,11,58,46,76,19,0,0,40,73
25,57,10,9,44,25,46,76,39,0,0,60,15
71,57,14,10,77,61,46,76,39,0,0,35,73
28,57,5,4,41,25,29,76,39,0,0,40,43
38,37,11,15,41,58,29,4,39,0,0,40,73
32,57,13,11,41,25,29,76,39,0,0,40,73
41,57,10,9,65,0,74,76,19,0,0,40,73
63,57,15,13,44,69,46,76,39,0,0,40,73
47,37,15,13,41,59,29,76,39,0,0,40,73
58,57,14,10,11,0,74,76,19,0,0,46,73
25,57,14,10,41,9,29,76,39,0,0,40,73
30,64,14,10,44,61,51,76,39,0,0,25,73
36,37,15,13,65,58,46,76,39,0,0,40,73
22,57,14,10,44,0,48,4,39,0,0,22,73
43,57,10,9,41,71,29,76,39,0,0,40,73
45,57,10,9,41,16,29,76,39,0,0,60,73
41,37,1,1,44,25,51,76,19,0,0,30,73
55,57,10,9,44,61,46,76,39,0,0,38,73
29,57,10,9,41,0,78,3,19,0,0,35,75
30,57,7,6,41,49,29,4,39,0,0,40,73
37,57,14,10,41,25,29,76,39,0,0,40,73
35,57,9,8,44,38,74,4,19,0,0,40,73
24,57,8,7,11,38,74,76,19,0,0,40,73
20,67,10,9,44,71,51,76,39,0,0,40,73
45,57,13,11,44,61,46,76,19,0,0,38,73
32,57,15,13,65,58,74,76,19,0,0,32,73
55,67,16,14,41,16,29,76,39,0,0,45,73
40,57,10,9,41,9,29,4,39,0,0,40,73
29,57,10,9,44,9,46,76,39,0,0,50,73
53,37,16,14,11,58,74,76,19,0,0,50,73
53,57,10,9,41,38,29,76,39,0,0,30,73
48,57,8,7,41,71,29,76,39,0,0,40,73
24,57,10,9,41,61,29,76,39,0,0,40,43
31,57,10,9,41,38,78,76,19,0,0,55,73
42,57,10,9,65,9,74,4,19,0,0,40,73
38,18,10,9,41,16,29,76,39,0,0,42,73
40,57,10,9,41,0,78,76,19,0,0,30,73
20,57,8,7,41,61,48,76,19,0,0,50,73
51,57,15,13,11,58,74,76,19,0,0,55,15
19,57,12,12,44,16,46,76,19,0,0,50,73
17,57,7,6,44,61,51,76,19,0,0,20,73
30,63,14,10,41,61,29,76,39,0,0,50,73
38,57,13,11,41,38,29,76,39,0,0,48,73
36,37,14,10,11,59,74,76,39,0,0,55,73
24,57,10,9,44,0,46,76,39,0,0,50,73
30,57,10,9,44,61,46,76,19,0,0,35,73
45,57,10,9,65,38,74,4,19,0,0,40,73
33,64,10,9,11,9,46,76,39,0,0,65,73
64,57,8,7,41,9,29,76,39,0,0,48,73
45,57,15,13,41,16,29,76,39,0,0,38,73
46,57,15,13,65,58,74,4,19,0,0,36,73
52,57,8,7,11,38,46,4,19,0,0,20,73
54,57,10,9,41,61,29,76,39,0,0,40,73
28,57,16,14,41,58,29,76,39,0,0,40,73
42,57,14,10,42,58,46,76,39,0,0,40,73
28,57,10,9,44,25,51,4,39,0,0,40,73
37,63,12,12,41,61,29,76,39,0,0,50,73
31,57,13,11,41,61,29,76,39,0,0,50,73
56,57,10,9,41,9,29,76,39,0,0,40,73
51,64,16,14,41,58,78,76,19,0,0,30,73
64,57,15,13,11,61,46,76,19,0,0,5,73
42,57,15,13,41,58,78,76,19,0,0,55,73
18,57,8,7,44,61,51,76,39,0,0,35,73
49,57,7,6,11,49,46,76,39,0,0,48,73
32,64,10,9,41,9,29,76,39,0,0,44,73
45,18,15,13,41,16,29,76,39,0,0,40,73
19,57,14,10,44,0,51,76,19,0,0,16,73
52,57,5,4,11,56,51,4,19,0,0,16,73
42,67,14,10,11,71,74,76,39,0,0,38,73
36,57,8,7,41,38,29,76,39,0,0,40,73
40,57,15,13,41,0,78,76,19,0,0,40,73
31,57,10,9,41,71,29,76,39,0,0,40,73
29,57,10,9,44,38,48,47,39,0,0,40,13
36,57,10,9,44,61,46,76,19,0,0,40,73
52,57,10,9,41,38,29,76,39,0,0,48,73
42,57,10,9,65,0,74,76,19,0,0,35,62
36,57,15,13,41,58,78,3,19,0,0,35,53
33,57,10,9,11,16,46,76,19,0,0,45,73
46,63,16,14,41,16,29,76,39,0,0,55,73
18,57,9,8,44,49,51,76,39,0,0,20,73
57,64,10,9,41,49,29,76,39,0,0,60,73
40,57,7,6,11,38,46,76,19,0,0,35,73
42,37,10,9,41,17,29,76,39,0,0,40,14
20,57,14,10,44,61,51,76,39,0,0,16,73
36,37,10,9,41,0,78,76,19,0,0,40,73
62,57,10,9,41,38,29,76,39,0,0,40,73
35,57,14,10,41,58,29,76,39,0,0,40,73
24,57,15,13,41,61,29,76,39,0,0,40,73
40,37,15,13,44,58,46,76,39,0,0,50,73
23,18,14,10,41,0,48,76,19,0,0,40,73
27,57,7,6,41,38,29,76,39,0,0,40,73
60,63,8,7,41,71,29,76,39,0,0,40,73
22,57,10,9,44,38,51,76,39,0,0,40,43
44,57,10,9,11,58,46,76,39,0,0,40,73
28,57,14,10,44,0,74,4,19,0,0,40,73
43,57,16,14,44,69,46,76,19,0,0,40,73
54,57,13,11,41,61,29,76,39,0,0,50,73
31,57,2,2,44,25,46,76,39,0,0,37,43
27,57,10,9,41,0,29,76,39,0,0,40,73
38,57,8,7,11,38,46,76,39,0,0,65,73
30,57,14,10,41,71,29,76,39,0,0,56,73
28,57,15,13,41,61,29,76,39,0,0,60,73
49,18,14,10,44,0,74,4,19,0,0,40,73
42,64,15,13,44,17,51,76,39,0,0,35,73
23,57,14,10,44,49,51,76,19,0,0,40,12
25,57,15,13,44,58,46,76,19,0,0,50,73
57,57,16,14,44,16,46,76,39,0,0,40,10
18,57,8,7,44,49,48,76,19,0,0,40,73
35,18,3,3,44,9,46,76,39,0,0,40,43
29,57,10,9,41,71,29,76,39,0,0,40,73
33,57,10,9,41,71,29,76,39,0,0,43,73
25,57,14,10,41,61,29,76,39,0,0,44,73
57,18,14,10,11,49,46,76,39,0,0,40,73
32,57,15,13,41,58,29,76,39,0,0,40,73
54,57,14,10,11,16,46,76,19,0,0,40,33
