age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
52,58,15,13,11,9,75,77,40,0,0,25,74
33,65,15,13,42,59,79,77,19,0,0,50,74
31,58,10,9,11,16,75,77,19,0,0,40,74
48,58,10,9,11,25,75,3,19,0,0,40,67
33,58,15,13,42,9,30,77,40,0,0,45,74
30,58,13,11,42,62,30,77,40,4064,0,40,74
54,65,14,10,42,62,30,77,40,0,0,40,74
45,58,10,9,42,9,30,77,40,0,0,50,74
26,38,16,14,45,59,47,77,19,2174,0,40,74
48,58,3,3,45,25,47,77,40,0,0,40,44
32,58,15,13,45,16,47,77,40,0,0,55,74
31,58,10,9,45,50,52,77,40,0,0,16,74
30,38,9,8,42,0,79,77,19,0,0,40,74
38,58,10,9,42,25,30,77,40,0,0,40,74
38,58,13,11,42,62,30,77,40,0,0,40,74
19,58,10,9,45,70,52,77,40,0,0,40,74
25,38,15,13,45,59,47,77,19,0,0,40,74
37,58,14,10,66,50,75,77,19,0,0,40,74
57,65,7,6,42,9,30,77,40,0,0,8,74
77,58,11,15,42,16,30,77,40,0,0,40,74
34,18,16,14,42,0,30,77,40,0,0,50,74
22,58,7,6,45,50,52,77,19,0,0,40,74
40,58,10,9,45,9,47,77,40,0,0,40,74
37,58,10,9,42,39,30,4,40,0,0,40,74
51,38,15,13,42,60,30,77,40,0,0,40,74
53,38,2,2,42,50,30,77,40,0,0,32,44
30,58,14,10,45,70,47,3,40,0,0,40,74
26,58,15,13,11,50,47,77,19,0,0,45,74
37,58,10,9,11,50,47,77,40,0,0,40,74
28,58,15,13,45,9,52,77,40,0,0,40,74
20,58,10,9,45,62,52,4,19,0,0,20,74
19,58,8,7,45,25,47,77,40,0,0,40,74
42,58,15,13,42,59,79,77,19,0,0,55,74
32,58,10,9,42,72,30,77,40,0,0,50,74
30,65,13,11,42,59,30,77,40,15024,0,65,74
26,58,15,13,45,16,47,77,19,0,0,50,74
47,58,3,3,42,25,30,77,40,0,0,40,44
57,38,14,10,78,0,75,77,19,0,0,40,44
37,58,14,10,42,16,30,77,40,0,0,57,74
46,18,10,9,45,25,47,77,40,0,0,40,74
44,58,10,9,11,0,47,77,19,0,0,40,74
20,58,10,9,45,72,49,4,40,0,0,45,74
27,58,10,9,45,0,47,77,40,0,0,40,74
50,64,11,15,42,59,30,3,40,7688,0,50,54
45,58,14,10,42,9,49,3,40,0,0,40,54
67,58,10,9,78,50,47,77,19,0,0,24,74
60,38,16,14,42,59,30,77,40,0,0,40,74
31,58,14,10,42,9,30,77,40,0,0,40,74
25,58,10,9,45,39,47,4,19,0,0,40,74
50,58,14,10,42,16,30,77,40,0,0,40,74
23,58,14,10,45,39,75,3,40,0,0,40,76
50,58,15,13,11,16,75,77,40,0,0,45,74
44,65,15,13,11,9,52,77,40,0,0,40,74
59,58,16,14,42,16,30,77,40,0,0,40,74
43,58,15,13,45,16,47,4,19,0,0,50,74
35,65,13,11,45,17,47,77,40,0,0,60,74
26,65,11,15,45,59,52,77,40,0,0,20,74
35,58,15,13,45,0,47,77,19,0,0,43,74
31,58,10,9,66,9,47,4,40,0,0,40,74
53,68,17,16,42,59,30,77,40,0,0,40,74
44,65,16,14,42,16,79,77,19,0,1902,60,74
19,58,10,9,45,39,49,77,40,0,0,40,74
32,58,11,15,45,59,47,77,40,0,0,40,74
21,58,14,10,45,50,52,77,40,0,0,25,74
27,58,15,13,45,59,47,77,40,0,0,50,74
48,58,10,9,11,0,75,77,19,0,0,45,74
54,64,15,13,42,16,30,77,40,15024,0,40,74
50,38,10,9,42,16,79,4,19,0,0,40,74
24,58,10,9,45,0,52,77,40,0,0,40,74
35,68,10,9,42,60,30,77,40,0,0,40,74
26,58,14,10,45,9,52,77,40,0,0,40,74
22,65,10,9,42,9,30,77,40,0,0,60,74
55,58,15,13,42,16,30,77,40,0,0,40,74
24,58,15,13,45,59,52,77,40,0,0,20,74
38,64,12,12,11,16,75,77,40,0,0,45,74
37,58,10,9,45,39,52,77,40,0,0,40,74
25,58,5,4,45,39,49,77,19,0,0,40,12
45,58,15,13,11,16,52,77,19,0,0,40,74
52,58,16,14,42,70,30,77,40,0,0,45,74
50,58,5,4,42,9,30,77,40,0,0,40,13
30,58,15,13,42,9,30,77,40,0,0,40,74
33,68,17,16,42,59,30,3,40,0,0,50,28
28,58,10,9,42,0,30,77,40,0,0,40,74
28,58,10,9,45,50,47,77,19,0,0,46,74
30,58,15,13,45,62,47,77,19,0,0,45,74
20,58,14,10,45,50,52,77,19,0,0,35,74
64,65,10,9,45,50,47,77,40,1055,0,40,74
29,58,10,9,45,62,47,77,19,0,0,25,74
59,68,7,6,42,17,30,77,40,0,0,40,74
21,58,8,7,45,17,75,77,40,0,0,40,74
34,58,10,9,42,16,30,77,40,0,0,50,74
56,65,14,10,42,16,79,77,19,0,1977,50,74
29,68,14,10,45,0,75,3,19,0,0,40,54
43,64,10,9,42,9,30,77,40,0,0,40,74
34,58,10,9,42,50,30,77,40,0,0,20,74
21,58,13,11,45,39,52,77,40,0,0,40,74
50,58,3,3,42,72,30,77,40,0,0,37,44
31,58,9,8,11,72,52,77,40,0,0,40,74
33,58,10,9,45,9,47,77,40,0,0,40,74
24,58,10,9,42,0,30,77,40,0,0,40,74
45,58,15,13,42,16,30,77,40,0,0,40,74
38,58,10,9,45,0,47,77,19,0,0,38,74
38,38,14,10,42,60,30,77,40,0,0,72,74
26,58,10,9,42,9,30,77,40,0,0,48,74
62,58,15,13,42,39,30,77,40,0,0,40,74
33,58,15,13,42,62,30,77,40,0,0,40,74
41,58,8,7,45,25,49,4,19,0,0,40,74
21,58,10,9,45,25,47,77,19,0,0,40,74
49,58,10,9,66,0,75,77,19,0,0,40,74
21,58,10,9,45,9,52,77,40,0,0,40,74
22,58,3,3,45,17,49,77,40,0,0,40,44
37,58,14,10,45,16,75,4,19,0,0,40,74
25,58,16,14,42,59,30,77,40,0,0,40,74
42,38,14,10,42,0,79,77,19,0,0,40,74
18,58,9,8,45,9,52,77,40,0,0,10,74
61,58,6,5,42,9,30,77,40,0,0,40,74
70,58,10,9,78,0,75,77,19,0,0,5,74
39,58,10,9,42,0,79,77,19,0,0,40,74
28,65,8,7,45,9,47,77,40,0,0,40,74
34,58,14,10,45,9,47,77,40,0,0,40,74
33,65,10,9,42,62,30,77,40,0,0,66,74
29,58,12,12,42,70,79,77,19,0,0,40,74
45,38,16,14,42,0,30,77,40,0,0,35,74
54,38,13,11,42,60,30,77,40,0,0,38,74
38,58,13,11,45,70,47,77,19,0,0,40,74
40,58,14,10,42,9,30,77,40,0,0,44,74
35,58,10,9,42,9,30,77,40,0,2377,40,74
41,38,15,13,11,59,75,77,40,0,0,65,74
25,58,10,9,45,0,75,4,40,0,0,35,74
29,58,16,14,45,16,47,3,40,0,0,60,74
32,58,15,13,42,16,79,77,19,0,0,40,74
50,58,10,9,42,72,30,77,40,0,0,40,74
29,58,15,13,45,59,52,3,40,0,0,64,54
35,64,10,9,42,16,30,77,40,0,0,50,74
28,58,13,11,45,70,52,77,19,0,0,38,74
62,58,3,3,42,17,30,3,40,0,0,40,54
36,58,10,9,45,9,52,4,40,0,0,40,74
46,58,15,13,42,9,30,77,40,0,0,45,74
54,58,16,14,42,59,30,3,40,7298,0,40,31
32,58,15,13,45,16,47,77,19,0,0,40,74
54,58,15,13,11,62,47,77,19,0,1408,38,74
38,64,14,10,42,16,30,77,40,7298,0,40,74
50,58,15,13,11,16,75,77,19,0,0,40,74
19,58,10,9,45,62,47,77,19,0,0,40,74
40,58,14,10,45,0,47,77,19,0,0,40,74
25,58,16,14,42,39,47,77,40,0,0,40,44
44,58,9,8,11,72,75,4,40,0,0,40,74
27,58,15,13,45,0,47,77,19,0,0,40,74
29,58,10,9,45,50,75,77,19,0,0,40,44
38,68,15,13,42,16,79,4,19,0,0,30,74
59,58,14,10,11,50,47,77,40,0,0,40,74
37,58,10,9,11,25,49,77,40,0,0,40,14
38,58,14,10,45,16,52,77,19,0,0,40,74
61,58,6,5,11,50,47,77,40,0,0,40,74
49,58,10,9,42,9,30,77,40,0,0,43,74
26,58,13,11,45,9,52,77,40,0,0,48,74
31,58,10,9,11,9,47,77,40,0,0,45,74
40,58,13,11,42,9,30,77,40,0,0,40,74
32,58,7,6,42,9,30,77,40,0,0,40,74
36,68,10,9,42,16,30,77,40,0,0,60,74
29,58,9,8,45,9,75,77,40,0,0,40,74
27,58,10,9,42,9,30,77,40,0,0,40,74
35,58,10,9,11,59,75,77,19,0,0,40,74
45,58,15,13,42,62,30,77,40,0,1887,60,74
42,58,15,13,42,16,30,77,40,5178,0,40,74
41,58,14,10,45,50,47,4,40,0,0,20,74
25,58,10,9,45,25,47,77,40,0,0,65,74
41,58,10,9,42,62,30,77,40,0,0,40,74
25,58,10,9,11,62,75,77,19,0,0,40,74
29,58,15,13,42,62,30,77,40,0,0,50,74
37,58,14,10,11,50,75,77,19,0,0,30,74
38,58,14,10,42,9,30,77,40,0,0,41,74
20,58,14,10,45,50,52,77,40,0,0,20,74
58,58,12,12,42,9,30,77,40,0,0,40,74
33,58,10,9,45,39,47,77,40,0,0,65,74
36,58,15,13,42,59,30,77,40,0,0,45,74
46,58,14,10,45,16,47,4,40,0,0,40,74
31,58,14,10,42,0,30,77,40,0,0,40,74
29,38,14,10,45,60,52,77,40,0,0,48,74
43,58,10,9,11,25,47,77,40,594,0,16,74
31,58,15,13,42,59,79,77,19,0,0,40,74
43,58,10,9,42,9,30,48,40,0,0,40,44
20,58,5,4,45,39,49,77,40,0,0,40,74
67,58,7,6,42,72,30,1,40,0,0,20,74
36,58,14,10,42,39,30,3,40,0,0,50,74
22,58,14,10,43,62,52,48,19,0,0,22,12
38,38,14,10,45,0,52,1,19,0,0,40,74
48,64,15,13,42,16,30,77,40,0,0,40,74
30,68,15,13,42,59,30,3,40,0,0,40,31
24,38,15,13,45,59,47,77,19,0,0,40,74
43,18,11,15,42,59,30,3,40,0,0,50,31
45,65,15,13,42,16,30,3,40,0,0,45,7
24,58,14,10,42,62,30,1,40,0,0,40,74
36,58,10,9,42,59,30,3,40,0,0,40,5
51,58,10,9,42,9,30,77,40,0,1887,40,74
28,64,14,10,45,16,47,77,40,0,0,50,74
61,58,14,10,42,70,30,77,40,15024,0,18,74
27,18,14,10,42,70,30,77,40,0,0,40,74
27,65,10,9,42,72,30,77,40,0,0,40,74
58,58,3,3,42,39,30,77,40,0,0,40,34
48,58,5,4,42,9,30,77,40,0,0,32,12
39,65,14,10,45,9,47,77,40,0,0,25,74
43,58,8,7,42,25,79,77,19,0,0,25,74
30,68,13,11,42,60,30,77,40,0,0,40,74
25,58,10,9,42,39,30,77,40,0,0,40,74
22,58,10,9,11,39,52,77,19,0,0,40,74
62,68,15,13,42,16,30,77,40,0,0,40,74
49,58,15,13,42,16,30,77,40,0,0,40,74
34,58,14,10,45,62,75,77,40,0,0,35,74
23,38,15,13,45,59,47,77,40,0,0,40,74
56,58,10,9,42,62,79,77,19,0,0,35,74
24,58,10,9,45,25,52,77,40,0,0,40,74
32,58,10,9,11,25,47,77,40,0,0,40,74
44,68,17,16,42,59,30,77,40,0,1902,40,74
54,58,10,9,11,50,75,77,40,0,0,32,74
28,58,10,9,45,25,75,77,40,0,0,40,74
30,58,10,9,42,39,30,77,40,0,0,40,74
35,58,13,11,42,70,30,77,40,0,0,40,74
34,58,15,13,45,16,47,77,40,0,1590,50,74
26,68,11,15,45,59,47,3,40,2463,0,50,31
26,58,10,9,45,50,49,77,40,0,0,30,74
41,64,15,13,42,16,30,77,40,7688,0,40,74
65,58,10,9,11,50,47,77,40,0,0,25,74
32,58,14,10,66,39,75,4,19,0,0,70,74
37,58,10,9,45,9,47,77,40,0,0,40,74
33,38,16,14,42,59,79,77,19,7688,0,35,74
27,58,10,9,42,0,79,77,19,0,0,40,74
61,58,10,9,11,16,47,77,19,0,0,40,74
35,58,15,13,45,59,47,3,19,0,0,40,54
46,65,13,11,42,9,30,77,40,0,0,40,74
62,58,17,16,42,59,30,77,40,15024,0,50,74
21,58,14,10,45,50,52,77,19,0,0,30,74
55,58,10,9,42,9,30,77,40,0,0,45,74
56,58,10,9,42,25,30,77,40,0,0,40,74
48,58,8,7,42,25,30,77,40,0,0,60,74
44,58,10,9,11,72,75,77,40,0,0,50,74
51,58,10,9,42,59,30,77,40,0,0,46,74
41,58,10,9,42,39,30,77,40,0,0,40,74
47,58,14,10,42,70,30,77,40,7298,0,40,74
35,58,14,10,11,50,75,4,19,0,0,40,74
51,58,17,16,42,59,30,77,40,15024,0,60,32
46,58,10,9,45,9,52,77,40,0,0,40,74
38,68,14,10,42,16,30,77,40,0,0,40,74
19,58,10,9,66,0,75,77,19,0,0,30,74
43,18,16,14,42,25,30,77,40,5013,0,12,74
40,38,10,9,42,50,49,77,40,3137,0,40,74
30,65,10,9,42,16,30,77,40,0,1887,50,74
60,58,7,6,11,50,47,4,19,0,0,40,74
36,58,10,9,45,25,47,77,40,0,0,40,74
45,58,10,9,42,50,30,3,40,0,0,84,36
31,58,14,10,11,50,52,77,19,0,0,20,74
60,58,10,9,78,50,47,77,19,0,0,44,74
22,58,14,10,45,9,52,77,40,0,0,40,74
28,58,10,9,11,72,47,77,40,0,0,70,74
40,68,10,9,11,50,47,4,19,0,0,48,74
28,58,14,10,45,16,47,77,19,0,0,40,74
20,58,14,10,45,72,52,77,19,0,0,17,74
64,65,14,10,42,62,30,77,40,0,0,20,74
51,38,14,10,42,60,30,77,40,0,0,40,74
37,58,10,9,42,72,30,77,40,0,0,40,74
27,58,14,10,45,50,47,77,19,0,0,34,74
27,58,15,13,45,62,47,77,19,0,0,40,74
39,58,16,14,42,16,30,77,40,7688,0,65,74
25,58,10,9,42,16,30,77,40,7298,0,84,74
29,58,15,13,45,9,47,77,19,0,0,45,74
26,38,10,9,45,0,47,77,19,0,0,40,74
46,38,15,13,45,59,52,77,40,4787,0,45,74
45,58,14,10,11,0,75,77,19,0,0,40,74
49,58,15,13,11,59,47,77,19,0,0,50,74
59,58,14,10,66,0,75,77,40,0,0,40,74
34,58,10,9,11,62,52,77,19,0,0,35,74
31,58,10,9,11,72,47,77,40,0,0,45,74
41,58,14,10,42,59,79,77,19,0,0,32,74
21,68,14,10,45,59,52,77,19,0,0,20,74
42,18,10,9,11,0,47,77,19,0,0,40,74
31,58,14,10,42,0,30,77,40,0,2051,40,74
22,58,14,10,45,0,52,77,19,0,0,40,74
26,58,10,9,42,50,79,77,19,0,0,30,74
63,58,12,12,11,16,47,77,40,0,0,40,74
76,65,5,4,45,17,47,77,40,0,0,30,74
40,58,15,13,42,16,30,3,40,0,0,40,7
35,58,10,9,42,39,30,77,40,0,0,44,74
23,58,10,9,45,9,52,4,40,0,0,40,74
47,58,10,9,11,62,75,77,19,0,0,45,74
39,18,15,13,45,0,47,77,40,0,1741,40,74
29,58,14,10,45,0,52,4,40,0,0,40,74
50,38,16,14,42,16,30,77,40,0,0,60,74
21,58,8,7,45,0,49,77,19,0,0,40,74
58,58,12,12,42,39,30,4,40,0,1848,40,74
28,68,8,7,66,0,75,3,19,0,0,40,31
58,58,10,9,42,62,30,77,40,0,0,40,74
24,68,15,13,45,59,47,77,40,0,0,40,74
20,58,14,10,45,25,47,77,40,0,0,30,74
27,18,10,9,45,9,47,4,40,0,1980,40,74
23,58,3,3,45,25,75,77,40,0,0,30,74
23,58,14,10,42,39,30,77,40,0,0,40,74
43,58,10,9,42,62,30,77,40,0,0,80,74
32,58,10,9,45,9,52,77,40,0,0,40,74
54,58,10,9,42,0,30,77,40,0,0,20,74
33,58,8,7,45,9,52,77,40,0,0,40,74
49,58,15,13,42,39,30,4,40,0,0,48,74
27,18,10,9,45,0,47,4,19,0,0,40,74
46,58,10,9,11,57,75,77,19,0,0,28,13
45,58,14,10,42,72,30,77,40,0,0,40,74
59,38,16,14,11,59,47,77,19,0,0,40,74
25,58,14,10,42,62,30,77,40,0,0,40,74
35,58,15,13,42,0,30,77,40,0,0,40,74
51,38,12,12,42,0,79,77,19,0,1628,30,74
23,38,15,13,45,59,47,4,19,0,0,40,74
28,58,16,14,45,59,52,77,40,0,0,40,74
72,64,11,15,42,59,30,77,40,99999,0,50,74
40,58,14,10,42,62,79,4,19,0,0,40,61
26,58,15,13,45,62,47,77,40,0,0,40,74
46,18,10,9,42,0,30,77,40,0,0,40,21
41,58,10,9,11,9,47,77,40,13550,0,44,74
34,58,10,9,45,62,47,77,19,0,0,24,74
44,58,17,16,42,59,30,77,40,0,0,40,74
38,58,14,10,45,0,52,77,19,0,0,40,74
43,64,15,13,42,16,30,77,40,0,0,50,74
28,58,16,14,45,59,47,77,40,0,0,50,74
31,58,13,11,42,39,30,1,40,0,0,40,74
26,58,14,10,45,16,47,77,19,0,0,40,74
48,18,10,9,42,0,30,77,40,0,0,36,74
35,58,14,10,42,59,30,77,40,7688,0,38,74
48,68,17,16,11,59,52,77,40,0,0,50,74
25,58,14,10,45,25,47,1,40,0,0,40,74
39,58,10,9,45,25,52,77,40,0,0,60,74
55,58,14,10,11,70,47,77,19,0,0,40,74
45,18,15,13,42,16,30,77,40,0,0,40,74
28,68,15,13,45,59,52,77,40,6849,0,40,74
20,58,10,9,45,0,47,77,19,0,0,40,74
27,58,10,9,45,50,47,77,40,0,1980,40,74
62,58,10,9,78,50,47,77,19,0,0,40,74
58,38,16,14,45,59,47,77,40,0,0,35,74
30,58,14,10,42,9,30,77,40,0,0,40,74
21,58,14,10,45,25,52,77,40,0,0,12,74
22,58,10,9,45,39,75,4,19,0,0,40,74
38,58,10,9,11,9,47,77,40,0,0,40,74
42,38,14,10,42,16,30,77,40,15024,0,40,74
54,58,10,9,42,16,30,77,40,0,0,55,74
44,58,14,10,11,9,47,77,40,0,0,40,74
60,58,14,10,42,9,30,77,40,0,0,65,74
50,58,14,10,42,9,30,77,40,0,1887,35,74
57,68,10,9,42,9,30,77,40,0,0,40,74
39,58,10,9,78,0,47,77,19,0,0,40,74
51,58,7,6,11,9,47,4,19,0,0,35,74
26,58,10,9,45,25,47,77,40,0,0,42,74
17,58,8,7,45,62,52,77,19,0,0,40,74
33,18,10,9,11,0,75,4,19,0,0,35,74
54,58,16,14,42,16,30,77,40,0,0,45,74
40,58,14,10,42,0,30,77,40,0,0,40,74
37,58,15,13,42,59,30,77,40,0,0,40,74
37,58,16,14,45,59,47,77,19,0,0,38,74
23,58,10,9,45,72,75,77,40,0,0,50,74
41,58,13,11,42,9,30,77,40,0,0,43,74
43,58,14,10,42,70,79,4,19,0,0,40,74
51,38,12,12,42,59,30,77,40,0,0,60,74
46,58,10,9,42,16,79,77,19,0,0,28,74
28,58,14,10,45,16,47,77,40,0,1669,60,74
48,58,16,14,42,16,30,77,40,0,0,40,74
20,58,14,10,45,25,52,77,40,0,0,35,74
41,58,16,14,78,59,47,77,19,4650,0,55,74
55,38,16,14,78,59,75,77,19,0,0,45,74
21,58,14,10,45,62,75,77,19,0,0,35,74
32,58,11,15,45,59,47,77,40,0,0,60,74
27,58,15,13,42,59,79,77,19,0,0,40,74
29,58,10,9,43,39,47,77,19,0,0,38,14
51,58,10,9,42,9,30,77,40,0,0,40,74
42,18,14,10,42,0,30,77,40,0,0,40,74
33,58,10,9,66,39,75,4,19,0,0,40,74
23,58,14,10,45,50,52,77,40,0,0,20,74
43,58,10,9,42,16,30,77,40,0,0,44,74
38,58,13,11,42,62,30,77,40,0,0,40,74
22,58,7,6,45,72,52,3,40,0,0,30,74
24,58,5,4,45,57,52,77,19,0,0,32,14
40,64,15,13,42,16,30,77,40,0,0,50,74
18,58,10,9,45,0,52,77,19,0,0,20,74
50,58,10,9,11,0,75,77,19,0,0,35,74
42,58,14,10,11,39,47,77,19,0,0,40,74
48,65,14,10,45,50,47,77,40,0,0,40,74
29,68,14,10,11,0,75,4,40,0,0,40,74
44,65,14,10,11,50,47,77,40,0,0,45,74
23,58,10,9,45,50,47,77,19,0,0,30,74
24,58,14,10,42,0,30,4,40,0,0,40,74
19,58,14,10,45,50,52,77,19,0,0,15,74
23,58,14,10,45,0,47,77,19,0,0,60,74
32,65,14,10,42,9,30,77,40,0,0,30,74
58,64,10,9,45,62,47,77,40,0,0,47,74
39,58,6,5,66,9,52,77,40,0,0,35,44
50,58,16,14,42,59,30,77,40,15024,0,45,74
19,58,10,9,45,62,47,77,40,0,0,35,74
32,64,10,9,42,16,30,77,40,0,0,40,74
38,58,10,9,45,72,47,77,19,0,0,40,74
35,58,15,13,45,62,47,77,40,0,0,50,74
36,58,10,9,42,59,30,77,40,0,1977,40,74
41,58,15,13,42,16,30,77,40,0,0,40,74
56,64,16,14,11,16,47,77,40,27828,0,60,74
26,58,10,9,42,72,30,77,40,0,0,52,74
19,58,10,9,45,0,52,77,19,0,0,16,74
45,68,16,14,11,60,47,77,40,0,0,50,74
55,58,15,13,11,59,47,77,19,0,0,40,74
21,58,10,9,45,0,47,77,40,0,0,40,74
20,58,14,10,45,50,52,77,40,0,0,35,74
20,58,14,10,45,16,52,77,19,0,0,20,74
49,58,15,13,11,62,49,77,19,0,0,35,74
38,68,15,13,42,60,30,77,40,0,0,60,74
37,58,10,9,11,62,47,77,40,0,0,60,74
21,58,14,10,45,50,52,77,40,0,0,40,74
28,65,9,8,42,9,47,77,40,0,0,40,74
48,58,16,14,42,16,30,77,40,0,0,40,74
62,64,15,13,11,62,47,77,40,99999,0,40,74
46,38,10,9,42,72,30,77,40,0,0,40,74
60,65,10,9,42,62,30,77,40,0,0,70,74
67,65,10,9,78,50,47,77,19,0,0,20,74
54,58,14,10,11,0,47,77,40,0,0,30,74
47,58,14,10,42,9,30,77,40,0,0,40,74
22,58,7,6,45,9,49,77,40,0,0,30,74
40,58,14,10,11,50,47,77,19,0,0,40,74
44,65,14,10,42,9,30,77,40,0,0,40,74
22,58,10,9,45,62,75,77,19,0,0,40,53
28,58,7,6,45,50,49,1,40,0,0,40,44
23,58,14,10,45,62,52,77,40,0,0,36,32
65,58,10,9,42,16,30,77,40,0,0,40,74
48,65,11,15,42,9,30,77,40,0,0,60,74
42,65,11,15,11,59,75,77,19,7430,0,44,74
63,65,10,9,78,62,47,77,40,0,0,70,74
34,58,15,13,42,62,30,77,40,0,0,45,74
37,58,15,13,42,16,30,77,40,15024,0,40,74
27,58,10,9,42,72,30,77,40,0,0,50,74
61,58,14,10,42,9,30,77,40,0,0,40,74
27,58,14,10,45,16,47,77,19,0,0,65,74
28,58,16,14,42,59,30,77,40,0,0,60,74
47,58,15,13,42,0,30,77,40,0,0,40,74
42,58,14,10,45,39,47,77,19,0,0,40,74
50,68,10,9,42,60,30,77,40,0,0,40,74
32,58,10,9,42,17,79,77,19,0,0,40,74
39,58,14,10,66,0,75,4,19,0,0,40,74
37,65,10,9,42,50,30,77,40,0,0,42,74
40,58,11,15,42,59,30,77,40,15024,0,45,74
40,38,15,13,11,59,75,77,19,0,0,70,74
39,58,15,13,42,62,30,77,40,0,0,55,74
62,58,10,9,42,16,30,77,40,0,0,12,74
24,58,10,9,42,9,30,77,40,0,0,44,44
52,58,10,9,42,16,30,3,40,99999,0,40,36
37,58,10,9,42,9,30,77,40,0,1628,40,74
35,58,16,14,45,62,47,77,19,0,0,40,74
36,65,10,9,42,9,30,77,40,0,0,40,74
29,58,10,9,45,16,47,77,40,0,0,40,74
51,68,10,9,42,16,30,77,40,0,0,40,74
25,58,10,9,42,39,30,77,40,0,0,40,74
41,58,15,13,42,9,30,77,40,7688,0,55,74
27,58,10,9,42,17,30,77,40,0,0,40,74
69,65,14,10,42,50,79,77,19,0,0,15,74
71,58,3,3,78,57,47,3,19,0,0,75,74
31,58,14,10,42,25,30,77,40,0,0,45,74
42,68,10,9,11,0,47,4,19,0,0,25,74
27,58,15,13,45,9,47,77,40,0,0,45,74
37,58,10,9,42,16,30,77,40,0,0,40,74
20,58,10,9,45,62,52,77,19,0,0,30,74
58,58,10,9,78,9,75,77,40,0,0,40,74
47,64,10,9,42,16,30,77,40,0,0,80,74
27,58,15,13,45,0,47,77,19,0,0,40,74
24,58,14,10,45,62,47,77,40,0,0,49,74
32,58,14,10,45,0,47,77,19,0,0,40,74
52,38,5,4,45,50,49,4,19,0,0,40,74
25,65,13,11,42,50,79,77,19,0,0,45,74
18,58,8,7,45,62,52,77,19,0,0,10,74
71,58,15,13,45,9,47,77,40,11678,0,45,74
45,58,14,10,11,59,75,77,19,0,0,32,74
25,58,12,12,42,62,30,77,40,0,0,40,74
50,65,17,16,42,59,30,77,40,0,0,60,74
38,18,14,10,11,0,75,77,19,0,0,40,74
40,58,14,10,42,9,30,77,40,5178,0,40,74
46,58,15,13,11,59,75,77,19,0,0,40,74
59,58,14,10,42,70,30,77,40,0,0,40,74
25,58,7,6,45,50,47,77,40,0,0,24,46
47,65,15,13,42,16,30,77,40,0,0,50,74
58,58,14,10,42,62,30,77,40,0,0,45,74
29,58,15,13,45,9,47,77,40,0,0,40,74
57,18,13,11,45,70,47,77,40,0,0,40,74
21,68,14,10,45,0,52,3,19,0,0,12,74
67,58,14,10,42,16,30,77,40,0,1539,40,74
30,58,10,9,45,39,47,77,40,0,1741,42,74
54,58,10,9,42,9,30,77,40,0,0,40,74
39,58,15,13,42,62,30,77,40,0,1848,40,74
33,58,14,10,11,0,75,4,19,0,0,40,74
32,58,16,14,45,59,47,77,19,0,0,20,74
58,58,10,9,78,62,47,77,19,0,0,35,74
32,58,14,10,42,60,30,4,40,0,0,16,74
54,58,10,9,42,16,30,77,40,0,0,45,74
25,58,14,10,45,50,47,4,40,0,0,40,74
34,58,10,9,11,72,47,77,40,0,0,40,74
21,18,10,9,45,0,52,77,40,0,0,36,74
50,58,15,13,42,59,30,77,40,0,0,43,74
30,58,10,9,42,25,30,77,40,0,0,40,74
23,65,12,12,45,9,47,77,40,0,0,30,74
31,58,14,10,45,0,47,77,19,0,0,40,74
36,58,8,7,66,16,47,77,19,0,0,32,74
19,58,8,7,45,62,52,4,19,0,0,35,74
72,58,15,13,42,60,30,77,40,0,0,17,74
39,38,14,10,45,0,47,77,19,2202,0,44,74
51,58,14,10,42,62,30,77,40,0,1977,40,74
42,58,7,6,42,39,30,77,40,0,0,40,74
41,58,11,15,42,59,30,77,40,15024,0,50,74
20,58,14,10,45,62,52,4,40,0,0,44,74
34,58,14,10,42,39,30,77,40,0,0,40,74
43,58,10,9,45,50,75,4,19,0,0,40,74
36,58,14,10,11,39,52,77,19,0,0,30,74
26,58,10,9,45,0,75,4,19,0,0,40,35
50,58,14,10,42,70,30,77,40,0,0,40,74
19,58,14,10,45,39,52,77,40,0,0,20,74
53,18,12,12,42,0,30,77,40,0,0,40,74
34,58,13,11,42,9,30,77,40,7688,0,40,74
49,58,10,9,66,59,75,77,19,0,625,40,61
37,18,10,9,11,70,75,77,19,0,0,40,74
33,58,14,10,45,16,47,77,40,0,0,40,74
23,58,14,10,45,0,47,77,19,0,0,40,74
58,58,10,9,42,62,30,77,40,7688,0,40,74
74,58,7,6,78,50,47,4,19,0,0,6,74
21,58,14,10,45,0,75,77,40,0,0,40,74
58,58,10,9,45,0,47,77,19,0,0,40,74
37,65,12,12,42,72,30,77,40,0,0,50,74
19,58,10,9,45,25,47,77,40,0,0,30,74
35,58,12,12,42,70,30,77,40,0,0,40,74
32,38,16,14,45,59,47,77,40,0,0,60,74
24,58,15,13,45,59,52,77,40,0,0,30,74
25,58,10,9,45,0,47,77,40,0,0,50,74
44,58,16,14,42,9,30,77,40,15024,0,45,74
47,58,15,13,42,16,30,77,40,0,0,45,74
28,58,14,10,45,0,52,77,40,0,0,40,74
55,58,15,13,45,70,49,77,19,0,1590,38,74
68,58,7,6,42,62,30,77,40,0,0,16,74
17,58,9,8,45,62,52,77,19,0,0,6,74
